animalInternalID,volunteerCategory,dateStart,dateEnd
41102814,,2021-06-14 16:04:09,
40027293,,2021-08-06 20:04:09,
67670914,,2023-04-30 23:04:09,
11281996,,2019-04-23 16:04:09,
51533017,,2022-05-23 19:04:09,
3477986,,2020-01-25 01:04:25,
17626602,,2020-02-17 02:04:25,
1669129,,2020-01-25 21:04:25,
1676346,,2020-01-25 22:04:25,
57126920,,2022-10-18 04:04:25,
21151747,,2020-06-26 07:04:25,
1784864,,2020-01-26 13:04:25,
1341934,,2016-02-03 10:04:25,
7693807,,2018-07-27 14:04:25,
60353247,,2023-12-27 15:04:25,
70486427,,2023-08-27 18:04:25,
6881128,,2019-12-04 08:04:25,
1793768,,2017-07-20 10:04:25,
1325506,,2015-06-12 10:04:25,
60527968,,2022-09-20 16:04:25,
57691857,,2022-09-04 23:04:25,
75900602,,2024-01-21 19:04:25,
11327268,,2019-07-30 07:04:25,
14674871,,2019-10-30 08:04:25,
11413254,,2020-04-14 18:04:25,
31830560,,2021-03-30 18:04:25,
53744325,,2022-09-14 19:04:25,
1301121,,2014-01-15 05:04:25,
2756243,,2017-10-31 12:04:25,
53767694,,2022-05-15 18:04:25,
52959917,,2023-03-31 21:04:25,
39347303,,2021-06-07 22:04:25,
16756888,,2019-12-16 04:04:41,
51213467,,2024-01-08 15:04:41,
1606775,,2017-03-16 17:04:41,
5069687,,2020-01-25 00:04:41,
3493067,,2020-01-25 01:04:41,
18688626,,2020-02-17 02:04:41,
64865318,,2023-02-25 17:04:41,
67564148,,2023-03-17 18:04:41,
1684557,,2020-01-25 22:04:41,
8135806,,2018-09-10 00:04:41,
20458902,,2020-03-02 04:04:41,
13305430,,2019-08-10 04:04:41,
72066012,,2023-08-18 04:04:41,
37061984,,2021-05-18 19:04:41,
17570220,,2020-01-11 04:04:41,
1273678,,2012-12-19 07:04:41,
52664920,,2022-04-19 18:04:41,
12699418,,2020-03-20 06:04:41,
1345154,,2016-04-20 08:04:41,
1298461,,2014-01-28 09:04:41,
55563283,,2022-11-12 16:04:41,
53736090,,2022-05-04 18:04:41,
1206915,,2010-02-12 19:04:41,
67981042,,2023-04-04 20:04:41,
38169720,,2021-05-20 22:04:41,
21658080,,2020-07-05 02:04:41,
53761048,,2022-05-05 15:04:41,
43099421,,2021-07-29 16:04:41,
17048372,,2019-11-14 09:04:41,
11413256,,2020-04-14 18:04:41,
4837388,,2018-03-30 18:04:41,
1280401,,2013-01-23 02:04:41,
1221508,,2012-04-07 04:04:41,
61938850,,2023-01-31 15:04:41,
1299249,,2020-12-31 16:04:41,
16848567,,2019-11-16 02:04:57,
31301429,,2021-03-16 18:04:57,
5069701,,2020-01-25 00:04:57,
56116869,,2022-07-09 20:04:57,
21482403,,2020-06-26 07:04:57,
15087010,,2019-10-26 10:04:57,
57916467,,2022-09-02 15:04:57,
68786241,,2023-06-19 06:04:57,
68150900,,2023-03-12 13:04:57,
1205309,,2010-03-04 14:04:57,
1319666,,2020-02-29 08:04:57,
7163075,,2018-06-29 13:04:57,
29477445,,2021-01-29 21:04:57,
40069222,,2021-07-05 22:04:57,
19651360,,2020-06-22 05:04:57,
1280306,,2013-04-30 20:04:57,
15922111,,2020-01-23 15:04:57,
46304153,,2022-03-15 15:04:57,
20360683,,2020-02-08 01:05:09,
36760243,,2021-04-24 19:05:09,
7776364,,2019-05-08 19:05:09,
1276046,,2012-11-25 01:05:09,
1276036,,2012-11-25 01:05:09,
59953429,,2024-01-25 16:05:09,
73847661,,2024-02-01 16:05:09,
37245339,,2022-02-17 17:05:09,
47538640,,2022-04-25 18:05:09,
77939481,,2024-02-26 21:05:09,
48261923,,2022-04-27 18:05:09,
60713642,,2022-09-27 18:05:09,
68715267,,2023-05-19 18:05:09,
71941414,,2023-07-12 17:05:09,
60781426,,2022-10-28 19:05:09,
39568525,,2021-07-28 20:05:09,
1278604,,2012-10-28 23:05:09,
29571430,,2021-01-29 21:05:09,
40068540,,2021-06-29 21:05:09,
19829305,,2020-02-06 04:05:09,
63375873,,2022-12-14 15:05:09,
10738586,,2020-04-14 17:05:09,
56591826,,2022-10-06 17:05:09,
52482511,,2022-05-06 19:05:09,
52539063,,2022-04-14 22:05:09,
18751965,,2020-02-15 04:05:09,
14141007,,2019-11-23 04:05:09,
55005472,,2022-12-31 19:05:09,
53893541,,2023-03-31 21:05:09,
64106238,,2022-12-23 22:05:09,
14546398,,2019-09-16 17:05:25,
43632466,,2022-02-08 18:05:25,
56571487,,2022-07-08 21:05:25,
75571183,,2023-09-01 13:05:25,
47538714,,2022-04-25 18:05:25,
1256315,,2012-04-26 03:05:25,
55095042,,2023-01-10 05:05:25,
1700606,,2017-06-02 14:05:25,
16961466,,2019-11-19 03:05:25,
21447995,,2020-06-03 05:05:25,
60719674,,2022-10-03 16:05:25,
1342132,,2015-09-03 17:05:25,
71163808,,2023-10-11 18:05:25,
31773539,,2021-05-04 01:05:25,
39326842,,2024-02-20 15:05:25,
59089583,,2022-11-12 16:05:25,
39677393,,2021-07-28 20:05:25,
38155855,,2021-04-21 17:05:25,
21417540,,2020-06-22 05:05:25,
7180850,,2020-04-14 11:05:25,
1317437,,2020-12-31 16:05:25,
37203405,,2021-05-23 17:05:25,
18904649,,2020-03-16 08:05:41,
15317777,,2019-12-09 02:05:41,
16842434,,2020-03-17 06:05:41,
69476603,,2023-04-17 13:05:41,
40129269,,2021-05-10 18:05:41,
40748304,,2021-07-26 18:05:41,
1314582,,2014-05-19 03:05:41,
21443907,,2020-06-03 05:05:41,
3209036,,2017-12-27 14:05:41,
54749426,,2022-05-19 16:05:41,
36607081,,2021-03-03 19:05:41,
1319049,,2014-11-20 06:05:41,
1319031,,2014-11-20 06:05:41,
1319015,,2014-11-20 06:05:41,
1318997,,2014-11-20 06:05:41,
1318982,,2014-11-20 06:05:41,
1318973,,2014-11-20 06:05:41,
1323988,,2015-05-04 09:05:41,
68439835,,2023-03-21 04:05:41,
8144359,,2019-12-29 04:05:41,
16842502,,2020-02-29 08:05:41,
45025591,,2021-09-29 16:05:41,
5920310,,2018-04-29 18:05:41,
1427812,,2020-03-06 00:05:41,
83802624,,2024-02-06 21:05:41,
55108359,,2022-05-30 21:05:41,
1311293,,2019-06-06 22:05:41,
48509439,,2022-09-15 17:05:41,
59810564,,2022-10-15 18:05:41,
1320334,,2014-09-16 04:05:57,
54168147,,2022-05-16 18:05:57,
1396352,,2017-06-25 13:05:57,
69986127,,2023-04-25 16:05:57,
57037061,,2022-08-17 18:05:57,
1769383,,2020-01-26 02:05:57,
60732392,,2022-09-26 17:05:57,
84618367,,2024-02-26 22:05:57,
21433095,,2020-06-03 05:05:57,
14658257,,2019-10-03 10:05:57,
36627098,,2021-03-03 19:05:57,
70345061,,2024-01-20 16:05:57,
1613435,,2017-03-20 17:05:57,
17785619,,2020-02-29 08:05:57,
53762532,,2022-05-05 16:05:57,
42182757,,2021-08-21 19:05:57,
21613357,,2020-06-22 05:05:57,
5930409,,2020-04-14 21:05:57,
13222480,,2020-04-14 22:05:57,
1298092,,2014-01-31 04:05:57,
44707390,,2021-10-23 14:05:57,
62609046,,2022-11-15 18:05:57,
51559415,,2022-03-15 19:05:57,
63191636,,2022-12-16 22:06:09,
5108577,,2020-01-25 00:06:09,
3505409,,2020-01-25 01:06:09,
1311868,,2014-10-17 01:06:09,
72352585,,2023-09-09 22:06:09,
1338670,,2015-11-10 01:06:09,
72287953,,2023-06-18 22:06:09,
73393602,,2023-07-10 22:06:09,
37020925,,2021-05-19 18:06:09,
75872886,,2024-01-19 20:06:09,
34197061,,2021-02-03 21:06:09,
1337800,,2014-12-28 00:06:09,
1337786,,2014-12-28 00:06:09,
20593911,,2020-04-20 02:06:09,
13746166,,2020-04-20 15:06:09,
1396427,,2016-10-29 00:06:09,
1330188,,2015-05-29 07:06:09,
46617391,,2021-10-30 18:06:09,
68872671,,2023-03-30 22:06:09,
15931129,,2020-01-23 15:06:09,
52482801,,2022-12-31 18:06:09,
7837083,,2018-08-08 13:06:25,
36509652,,2021-03-16 18:06:25,
50920332,,2022-02-24 18:06:25,
3505422,,2020-01-25 01:06:25,
16639390,,2020-02-17 01:06:25,
64220754,,2023-05-09 16:06:25,
1645546,,2020-01-25 21:06:25,
72569751,,2023-09-09 22:06:25,
21997580,,2020-06-02 14:06:25,
29753886,,2021-03-18 18:06:25,
7286413,,2018-07-10 23:06:25,
39592513,,2021-04-27 18:06:25,
36628818,,2021-03-03 19:06:25,
56734625,,2022-07-27 19:06:25,
47489928,,2022-07-27 21:06:25,
81614924,,2024-02-12 16:06:25,
68381339,,2023-05-28 17:06:25,
7600236,,2018-07-21 00:06:25,
68322530,,2023-05-21 16:06:25,
44219586,,2021-10-14 13:06:25,
75119069,,2023-11-14 15:06:25,
21147395,,2020-07-06 17:06:25,
83102758,,2024-02-14 18:06:25,
1604707,,2017-03-15 12:06:25,
70453106,,2023-05-15 16:06:25,
66815806,,2023-02-07 21:06:25,
36509701,,2021-03-16 18:06:41,
66174716,,2023-01-25 19:06:41,
54929332,,2022-06-01 20:06:41,
73705100,,2023-09-09 22:06:41,
60888169,,2022-11-02 13:06:41,
3234743,,2021-03-18 17:06:41,
74628903,,2023-09-27 22:06:41,
16776787,,2019-12-04 08:06:41,
1328014,,2015-07-20 09:06:41,
5793837,,2018-04-21 23:06:41,
1267965,,2012-05-30 00:06:41,
1286263,,2013-01-30 00:06:41,
60116471,,2022-09-14 13:06:41,
11489552,,2020-04-14 18:06:41,
1307437,,2014-05-06 21:06:41,
19422999,,2020-04-23 02:06:41,
1293957,,2013-10-15 06:06:41,
1293951,,2013-10-15 06:06:41,
1293944,,2013-10-15 06:06:41,
1293937,,2013-10-15 06:06:41,
1293931,,2013-10-15 06:06:41,
1293925,,2013-10-15 06:06:41,
1293918,,2013-10-15 06:06:41,
1293911,,2013-10-15 06:06:41,
1293903,,2013-10-15 06:06:41,
50830162,,2022-05-23 16:06:41,
71621383,,2023-06-07 16:06:41,
1330092,,2015-07-08 06:06:57,
1330068,,2015-07-08 06:06:57,
1330054,,2015-07-08 06:06:57,
16100082,,2019-11-24 12:06:57,
1249887,,2019-09-16 15:06:57,
1770240,,2020-01-26 02:06:57,
1282327,,2013-10-26 22:06:57,
7693835,,2018-07-27 14:06:57,
40599627,,2021-06-03 19:06:57,
15171607,,2020-01-03 23:06:57,
13331650,,2020-01-28 20:06:57,
61979348,,2022-11-20 20:06:57,
55745899,,2022-09-20 21:06:57,
17874143,,2019-12-20 23:06:57,
1333889,,2016-01-21 01:06:57,
1296181,,2023-01-29 17:06:57,
51851112,,2022-08-29 21:06:57,
1196560,,2009-03-13 23:06:57,
40059718,,2021-09-30 13:06:57,
21448017,,2020-07-06 17:06:57,
11489562,,2020-04-14 18:06:57,
24582468,,2020-09-23 14:06:57,
11408239,,2019-04-07 18:06:57,
59827373,,2022-09-07 21:06:57,
1302026,,2014-01-08 07:07:09,
3176867,,2017-12-16 13:07:09,
53048285,,2022-09-08 19:07:09,
82861429,,2024-01-17 20:07:09,
1289180,,2013-09-26 02:07:09,
1289171,,2013-09-26 02:07:09,
49587635,,2022-07-02 17:07:09,
70631536,,2023-06-19 06:07:09,
68510763,,2023-05-27 22:07:09,
1301369,,2013-05-20 07:07:09,
67409641,,2023-02-20 18:07:09,
56343564,,2022-09-20 21:07:09,
1311551,,2023-12-29 17:07:09,
48646770,,2022-05-30 01:07:09,
38071479,,2021-07-06 18:07:09,
51521210,,2022-03-14 18:07:09,
34602935,,2021-03-22 19:07:09,
30675782,,2020-12-07 20:07:09,
1328143,,2016-02-24 08:07:25,
15172488,,2019-09-16 16:07:25,
3781412,,2018-02-08 17:07:25,
1312811,,2023-08-16 19:07:25,
62392954,,2022-11-08 21:07:25,
20796478,,2020-03-25 10:07:25,
2871366,,2017-11-25 13:07:25,
22207537,,2020-06-02 13:07:25,
78018562,,2023-12-10 19:07:25,
68024437,,2023-06-19 06:07:25,
1276474,,2013-03-11 21:07:25,
3228930,,2018-01-04 14:07:25,
16536839,,2021-06-04 16:07:25,
77959604,,2023-11-20 17:07:25,
66286388,,2023-02-12 21:07:25,
1351341,,2016-05-13 08:07:25,
1351329,,2016-05-13 08:07:25,
1351323,,2016-05-13 08:07:25,
79676791,,2024-01-29 23:07:25,
77859653,,2023-11-06 16:07:25,
59175934,,2023-02-22 18:07:25,
71415625,,2023-05-30 21:07:25,
83892768,,2024-02-15 14:07:25,
62393186,,2022-11-08 21:07:41,
68809196,,2023-08-09 01:07:41,
60708352,,2022-09-25 18:07:41,
1747708,,2017-06-19 17:07:41,
1317830,,2014-09-28 00:07:41,
5963547,,2019-10-20 04:07:41,
55482858,,2023-03-20 06:07:41,
61131187,,2022-10-04 22:07:41,
19860359,,2020-02-29 08:07:41,
78668202,,2023-12-29 18:07:41,
1315581,,2014-12-06 00:07:41,
1315563,,2014-12-06 00:07:41,
1315551,,2014-12-06 00:07:41,
1315542,,2014-12-06 00:07:41,
1315524,,2014-12-06 00:07:41,
60236701,,2022-09-14 13:07:41,
76737721,,2023-09-30 17:07:41,
4837412,,2018-03-30 18:07:41,
21083601,,2020-04-23 02:07:41,
60878019,,2023-01-15 17:07:41,
8651555,,2018-11-08 18:07:57,
20919418,,2020-03-25 09:07:57,
1491109,,2017-02-01 17:07:57,
44662601,,2022-11-01 18:07:57,
77315031,,2023-10-25 20:07:57,
1646573,,2020-01-25 21:07:57,
1771552,,2020-01-26 02:07:57,
43261316,,2021-09-18 16:07:57,
72066151,,2023-09-10 20:07:57,
70398769,,2023-06-18 22:07:57,
16777230,,2020-02-03 02:07:57,
78741085,,2023-11-19 22:07:57,
2786108,,2020-01-28 02:07:57,
43872290,,2021-09-28 14:07:57,
1195445,,2009-03-28 15:07:57,
43139178,,2021-07-28 20:07:57,
61132839,,2022-10-04 22:07:57,
54154630,,2022-10-13 15:07:57,
7053461,,2020-04-14 10:07:57,
7793727,,2020-04-14 12:07:57,
8109990,,2020-04-14 13:07:57,
12611205,,2020-04-14 21:07:57,
13242386,,2020-04-14 22:07:57,
44122881,,2022-01-31 16:07:57,
1271499,,2012-08-08 09:08:09,
24700011,,2020-09-08 14:08:09,
56769055,,2023-04-24 15:08:09,
74895258,,2023-10-01 00:08:09,
49440936,,2022-03-10 20:08:09,
1273959,,2012-07-26 23:08:09,
15227446,,2020-06-11 08:08:09,
72658775,,2023-08-03 17:08:09,
36671058,,2021-03-03 19:08:09,
1278284,,2013-02-20 00:08:09,
17790666,,2020-01-28 20:08:09,
18524792,,2020-02-29 07:08:09,
37634860,,2021-05-05 20:08:09,
70722627,,2024-02-14 20:08:09,
66362740,,2023-01-30 23:08:09,
1396358,,2016-10-31 01:08:09,
84481202,,2024-02-23 13:08:09,
68327775,,2023-03-31 15:08:09,
1281153,,2013-01-16 01:08:25,
12597183,,2019-07-08 10:08:25,
75381644,,2023-10-01 00:08:25,
1347722,,2016-03-25 10:08:25,
1347713,,2016-03-25 10:08:25,
1347705,,2016-03-25 10:08:25,
1347698,,2016-03-25 10:08:25,
1347689,,2016-03-25 10:08:25,
1347683,,2016-03-25 10:08:25,
1347674,,2016-03-25 10:08:25,
1347669,,2016-03-25 10:08:25,
46930777,,2021-12-17 19:08:25,
57451154,,2022-11-17 21:08:25,
68142054,,2023-06-10 08:08:25,
30723005,,2021-01-26 20:08:25,
1264895,,2012-06-27 01:08:25,
60237076,,2023-07-11 13:08:25,
36712115,,2021-03-03 19:08:25,
56077472,,2022-06-27 19:08:25,
1241468,,2013-08-28 02:08:25,
1280528,,2013-04-29 05:08:25,
1280521,,2013-04-29 05:08:25,
1280511,,2013-04-29 05:08:25,
1280505,,2013-04-29 05:08:25,
1280496,,2013-04-29 05:08:25,
6918838,,2018-06-05 16:08:25,
51229461,,2022-05-13 17:08:25,
1301264,,2014-01-13 18:08:25,
1301256,,2014-01-13 18:08:25,
65908156,,2023-03-05 18:08:25,
13851836,,2019-09-23 04:08:25,
1339331,,2016-02-23 10:08:25,
1339324,,2016-02-23 10:08:25,
1339313,,2016-02-23 10:08:25,
46849185,,2021-11-07 16:08:25,
62121196,,2023-05-15 16:08:25,
16855391,,2020-02-08 09:08:41,
25854615,,2020-09-08 15:08:41,
1296121,,2013-06-01 19:08:41,
1244651,,2016-06-18 12:08:41,
67440553,,2023-03-26 17:08:41,
75748245,,2023-09-10 17:08:41,
39638094,,2021-10-02 20:08:41,
55754736,,2023-02-11 22:08:41,
16098171,,2019-10-04 03:08:41,
1388441,,2016-09-12 19:08:41,
17442700,,2020-01-12 23:08:41,
77490498,,2024-02-29 16:08:41,
18912153,,2020-02-13 22:08:41,
1399073,,2016-08-22 07:08:41,
1399070,,2016-08-22 07:08:41,
49574721,,2022-02-06 21:08:41,
81026760,,2024-01-31 23:08:41,
1316311,,2020-01-25 01:08:57,
1264964,,2012-06-25 03:08:57,
37424560,,2021-05-25 19:08:57,
73215580,,2023-07-17 20:08:57,
1775389,,2020-01-26 02:08:57,
44278321,,2021-11-26 20:08:57,
19190460,,2020-06-03 06:08:57,
2807876,,2017-11-11 16:08:57,
60876544,,2023-03-19 17:08:57,
1220358,,2011-01-04 15:08:57,
1292477,,2013-12-29 05:08:57,
51901351,,2022-06-13 13:08:57,
1332297,,2015-01-30 00:08:57,
2210814,,2017-09-06 13:08:57,
8303656,,2020-04-14 14:08:57,
44511727,,2021-11-22 21:08:57,
1265855,,2012-06-15 03:08:57,
14657157,,2019-09-23 04:08:57,
11326554,,2019-07-15 10:08:57,
63047504,,2023-01-23 14:08:57,
54059947,,2022-08-23 21:08:57,
21466103,,2020-06-16 06:09:09,
23496206,,2020-06-16 07:09:09,
4838038,,2020-01-25 00:09:09,
1648427,,2020-01-25 21:09:09,
22187247,,2020-06-02 13:09:09,
43960670,,2021-11-18 15:09:09,
30704558,,2021-05-18 16:09:09,
1257982,,2012-04-11 17:09:09,
69622104,,2023-08-27 17:09:09,
1314244,,2014-07-12 00:09:09,
1314234,,2014-07-12 00:09:09,
1314220,,2014-07-12 00:09:09,
1328407,,2015-03-12 01:09:09,
20588963,,2020-06-12 04:09:09,
60967667,,2022-12-20 06:09:09,
25881113,,2021-01-04 16:09:09,
37178687,,2021-08-13 17:09:09,
17651365,,2019-12-22 05:09:09,
7192504,,2020-04-14 11:09:09,
8110148,,2020-04-14 13:09:09,
8597922,,2020-04-14 15:09:09,
55084734,,2022-05-30 19:09:09,
36388292,,2021-02-24 16:09:25,
65179244,,2023-05-08 21:09:25,
4838044,,2020-01-25 00:09:25,
40839398,,2021-06-09 15:09:25,
77754733,,2023-10-25 20:09:25,
1648734,,2020-01-25 21:09:25,
44148106,,2021-09-19 16:09:25,
14727917,,2019-10-20 04:09:25,
3228983,,2018-01-04 14:09:25,
40679723,,2021-05-28 21:09:25,
1302719,,2022-11-12 22:09:25,
56315184,,2022-11-13 17:09:25,
11748615,,2019-05-05 18:09:25,
7053897,,2020-04-14 10:09:25,
68199045,,2023-03-14 12:09:25,
70049044,,2023-05-30 23:09:25,
15986136,,2020-01-23 15:09:25,
4838051,,2020-01-25 00:09:41,
60762647,,2022-12-09 15:09:41,
1326624,,2015-08-18 01:09:41,
10200602,,2019-07-02 02:09:41,
1283019,,2013-04-10 06:09:41,
68607146,,2023-06-10 08:09:41,
1347858,,2016-08-18 18:09:41,
1328422,,2015-06-03 03:09:41,
1328413,,2015-06-03 03:09:41,
1328404,,2015-06-03 03:09:41,
1328398,,2015-06-03 03:09:41,
1328386,,2015-06-03 03:09:41,
1328362,,2015-06-03 03:09:41,
1328353,,2015-06-03 03:09:41,
1328347,,2015-06-03 03:09:41,
1328338,,2015-06-03 03:09:41,
75614560,,2023-11-03 15:09:41,
40619016,,2022-08-11 22:09:41,
14782446,,2019-10-20 04:09:41,
1351460,,2016-06-28 10:09:41,
40681933,,2021-05-28 21:09:41,
57059362,,2022-07-20 21:09:41,
44082638,,2021-09-29 01:09:41,
3227509,,2018-01-05 14:09:41,
3230270,,2018-01-05 16:09:41,
1301306,,2013-05-22 01:09:41,
1301297,,2013-05-22 01:09:41,
1301288,,2013-05-22 01:09:41,
1301279,,2013-05-22 01:09:41,
1301270,,2013-05-22 01:09:41,
1301261,,2013-05-22 01:09:41,
1301243,,2013-05-22 01:09:41,
1301234,,2013-05-22 01:09:41,
1301225,,2013-05-22 01:09:41,
12656278,,2020-04-14 21:09:41,
13243423,,2020-04-14 22:09:41,
61405357,,2023-02-23 01:09:41,
40322952,,2021-05-15 14:09:41,
15986143,,2020-01-23 15:09:41,
1313854,,2015-03-24 07:09:57,
50011405,,2022-02-01 15:09:57,
16080148,,2019-11-25 17:09:57,
24550277,,2021-03-25 19:09:57,
61401956,,2022-11-17 20:09:57,
1982427,,2020-01-26 19:09:57,
37112125,,2021-03-18 20:09:57,
1986389,,2017-09-03 14:09:57,
44168458,,2021-09-19 18:09:57,
14944909,,2019-10-20 04:09:57,
67718957,,2023-03-20 15:09:57,
1279777,,2013-05-05 01:09:57,
1279760,,2013-05-05 01:09:57,
1279750,,2013-05-05 01:09:57,
12316286,,2019-07-22 04:09:57,
11836547,,2019-07-30 05:09:57,
49195657,,2023-06-22 21:09:57,
12143642,,2019-07-15 10:09:57,
15998932,,2020-01-23 15:09:57,
1294023,,2013-10-15 21:09:57,
1205431,,2009-11-17 20:10:09,
18859047,,2020-03-02 01:10:09,
37186125,,2021-03-26 20:10:09,
8647506,,2019-07-18 22:10:09,
84381948,,2024-02-28 21:10:09,
47476975,,2021-12-05 17:10:09,
1283632,,2013-08-05 19:10:09,
1283610,,2013-08-05 19:10:09,
44910366,,2021-10-05 22:10:09,
14307539,,2019-09-30 04:10:09,
21936309,,2020-07-06 16:10:09,
63372611,,2022-12-06 21:10:09,
36545145,,2021-03-16 18:10:25,
50017361,,2022-02-01 15:10:25,
81430310,,2024-02-09 21:10:25,
1396637,,2016-10-25 22:10:25,
37186279,,2021-03-26 20:10:25,
61699252,,2022-10-19 19:10:25,
79621200,,2024-01-20 16:10:25,
41083324,,2021-06-12 18:10:25,
10172949,,2020-04-14 16:10:25,
68852080,,2023-03-30 16:10:25,
16656893,,2019-12-31 00:10:25,
36896979,,2021-03-15 21:10:25,
20612427,,2020-03-16 07:10:41,
1289114,,2018-07-08 16:10:41,
36556161,,2021-03-16 18:10:41,
15989547,,2019-12-16 22:10:41,
71219814,,2023-05-25 13:10:41,
1613133,,2020-01-25 16:10:41,
1651283,,2020-01-25 21:10:41,
1298016,,2014-02-01 23:10:41,
1301918,,2014-01-10 00:10:41,
1258345,,2016-10-03 10:10:41,
1353596,,2016-06-12 01:10:41,
62543045,,2022-12-20 06:10:41,
69812783,,2023-04-20 14:10:41,
41330734,,2021-06-12 18:10:41,
37699258,,2021-10-12 22:10:41,
10155086,,2020-03-13 00:10:41,
11496264,,2020-04-14 18:10:41,
11982497,,2020-02-06 21:10:41,
21151754,,2020-06-15 10:10:41,
15165725,,2019-09-16 16:10:57,
36556473,,2021-03-16 18:10:57,
75656360,,2023-11-24 18:10:57,
1232639,,2014-03-24 21:10:57,
1613924,,2020-01-25 16:10:57,
1651292,,2020-01-25 21:10:57,
61249075,,2022-11-17 21:10:57,
69280592,,2023-04-10 02:10:57,
14307559,,2019-10-03 12:10:57,
1275593,,2012-11-28 06:10:57,
1275587,,2012-11-28 06:10:57,
1275573,,2012-11-28 06:10:57,
1275569,,2012-11-28 06:10:57,
1275560,,2012-11-28 06:10:57,
1275554,,2012-11-28 06:10:57,
1194635,,2015-05-12 08:10:57,
15149176,,2019-11-29 15:10:57,
81985450,,2024-02-29 16:10:57,
40987159,,2022-08-29 17:10:57,
19846892,,2020-06-14 02:10:57,
1424192,,2016-12-06 15:10:57,
8241081,,2018-09-07 12:10:57,
68793894,,2023-04-23 16:10:57,
55686235,,2022-06-23 21:10:57,
17229828,,2019-12-24 00:11:09,
1613939,,2020-01-25 16:11:09,
34616287,,2021-03-25 22:11:09,
8698519,,2019-12-10 22:11:09,
71579929,,2023-06-03 16:11:09,
16540078,,2019-12-12 00:11:09,
68322461,,2023-06-28 01:11:09,
1711504,,2023-11-20 21:11:09,
75615405,,2023-08-29 17:11:09,
28418791,,2021-01-29 20:11:09,
55092478,,2022-05-29 20:11:09,
68190852,,2023-03-21 22:11:09,
18908634,,2020-01-14 03:11:09,
16872045,,2020-01-22 21:11:09,
12666020,,2019-07-15 09:11:09,
16019512,,2020-01-23 15:11:09,
1217173,,2011-01-25 00:11:25,
2279766,,2017-09-09 12:11:25,
50053810,,2022-02-01 15:11:25,
1614620,,2020-01-25 16:11:25,
39690457,,2021-07-01 16:11:25,
1651548,,2020-01-25 21:11:25,
63806687,,2023-04-01 22:11:25,
1564781,,2020-03-09 23:11:25,
14309887,,2020-01-02 02:11:25,
1262219,,2012-03-02 03:11:25,
1301639,,2014-04-10 04:11:25,
6967815,,2018-06-10 11:11:25,
74103194,,2023-08-04 00:11:25,
16792606,,2019-12-12 00:11:25,
7159407,,2018-06-28 18:11:25,
1252364,,2012-01-21 03:11:25,
82253087,,2024-02-29 16:11:25,
41694483,,2021-07-21 18:11:25,
12656417,,2020-04-14 21:11:25,
12968622,,2019-07-15 10:11:25,
16031806,,2020-01-23 15:11:25,
18857296,,2020-01-07 22:11:25,
72576552,,2023-08-31 22:11:25,
72267775,,2023-06-24 04:11:41,
1321951,,2014-09-01 07:11:41,
1614627,,2020-01-25 16:11:41,
69797029,,2023-05-09 16:11:41,
1653218,,2020-01-25 21:11:41,
1351002,,2016-07-02 00:11:41,
30715739,,2021-04-26 19:11:41,
36052870,,2021-10-03 21:11:41,
40723951,,2021-06-04 15:11:41,
69514827,,2023-05-12 19:11:41,
66066148,,2023-03-13 15:11:41,
1227456,,2011-09-14 12:11:41,
17236683,,2020-03-06 13:11:41,
29583981,,2021-01-06 16:11:41,
8071783,,2018-08-30 22:11:41,
16019812,,2019-09-22 23:11:41,
52930194,,2022-09-09 15:11:57,
1616076,,2020-01-25 16:11:57,
69816886,,2023-05-09 16:11:57,
44635466,,2021-10-09 18:11:57,
2425119,,2017-10-02 16:11:57,
20419196,,2020-02-11 00:11:57,
1310707,,2015-01-03 00:11:57,
1399304,,2016-08-11 22:11:57,
63759837,,2023-07-12 02:11:57,
72252591,,2023-06-28 20:11:57,
60533092,,2022-09-21 12:11:57,
54117720,,2022-07-05 15:11:57,
67912992,,2023-03-05 21:11:57,
68781795,,2023-03-30 15:11:57,
10174257,,2020-04-14 16:11:57,
12310914,,2019-06-06 21:11:57,
1341833,,2015-11-15 10:11:57,
1331563,,2015-11-15 10:11:57,
1331551,,2015-11-15 10:11:57,
1331536,,2015-11-15 10:11:57,
16032645,,2020-01-23 15:11:57,
69623036,,2023-04-15 15:11:57,
56382636,,2022-08-24 22:12:09,
4842018,,2020-01-25 00:12:09,
41162719,,2021-06-09 17:12:09,
39605463,,2021-05-18 17:12:09,
1349590,,2016-05-27 05:12:09,
1349584,,2016-05-27 05:12:09,
1349578,,2016-05-27 05:12:09,
1349572,,2016-05-27 05:12:09,
1349566,,2016-05-27 05:12:09,
1349560,,2016-05-27 05:12:09,
1349554,,2016-05-27 05:12:09,
1349548,,2016-05-27 05:12:09,
1349545,,2016-05-27 05:12:09,
39758809,,2021-09-19 19:12:09,
42189857,,2021-07-03 20:12:09,
46744242,,2021-11-03 22:12:09,
15886046,,2019-10-20 04:12:09,
2629505,,2017-10-20 11:12:09,
52223385,,2022-04-12 17:12:09,
1323388,,2015-06-21 03:12:09,
70913100,,2023-05-21 16:12:09,
1924294,,2020-01-13 22:12:09,
7818131,,2020-04-14 12:12:09,
2432320,,2017-10-06 13:12:09,
51353992,,2022-10-14 20:12:09,
1332438,,2015-06-24 06:12:25,
72102729,,2024-01-09 19:12:25,
1215264,,2010-08-09 20:12:25,
84250720,,2024-02-19 21:12:25,
